batch_id,instructor_id,course_id,completion_rate,avg_score_improvement,avg_quiz_score,dropout_rate,avg_watch_time,assignment_submission_rate,forum_activity_rate,avg_feedback_score,feedback_response_rate
B_1495,I_113,C_20,0.3,25.88438639,69.52051267,0.685524339,0.397109845,0.670566183,0.238172659,3.053045638,0.54131652
B_1602,I_030,C_23,0.614846181,34.65831298,80.78170788,0.38735746,0.925896036,0.542512178,0.259591515,4.51509832,0.813073791
B_1271,I_079,C_22,0.706427111,25.5594114,89.62718832,0.2711471,0.586627685,0.708588882,0.246058966,4.233990419,0.771568699
B_0010,I_083,C_14,0.505478041,28.25512877,67.815708,0.522161152,0.786764893,0.509611435,0.154161201,4.093027016,0.797782642
B_0450,I_093,C_08,0.632447849,30.3957248,72.46741513,0.370471698,0.666413946,1,0.358147724,5,0.771035289
B_0709,I_036,C_13,0.530451359,20.9786495,81.43824393,0.413153686,0.54855931,0.819003795,0.186582082,4.229291616,0.495043004
B_0256,I_113,C_14,0.451506949,20.29924462,66.97771308,0.507954753,0.625404492,0.584506085,0,3.582466188,0.546427643
B_0883,I_018,C_25,0.797313335,27.83910297,99.04867393,0.146041127,0.782755279,1,0.491379921,4.553619706,0.941592524
B_0390,I_041,C_13,0.493641249,26.14480246,94.20204768,0.624582312,0.868088682,0.768400009,0.270219638,4.097994961,0.557871097
B_0909,I_008,C_22,0.507598435,26.66588591,83.66110502,0.487391702,0.67723744,0.655700586,0.148407866,4.645499069,0.603246968
B_0925,I_063,C_13,0.785216863,29.9468176,79.28256772,0.212759731,0.717239491,0.879132768,0.158977489,3.915329294,0.487393506
B_1704,I_012,C_01,0.694794388,16.17092514,75.52237518,0.303997201,0.874568938,0.760573188,0.104756519,4.575210526,0.652219138
B_1233,I_119,C_09,0.520822242,17.85678268,61.33044091,0.493413087,0.852611384,0.599245276,0.201587048,4.080451243,0.518447107
B_0461,I_032,C_05,0.31447159,28.18465055,91.96871351,0.7,0.956750989,0.612251348,0.442333917,4.39358344,0.747592463
B_1270,I_066,C_03,0.841574007,26.34714206,92.32021199,0.09555383,0.707665277,0.620196635,0.16599426,4.142522376,0.753935942
B_1760,I_017,C_03,0.717810631,25.21038835,81.15639741,0.268680368,0.566489061,0.351645999,0.150937907,4.726791087,0.571360284
B_1169,I_110,C_05,0.532859517,30.89211909,75.42777364,0.434847693,1,0.51284558,0.278182901,4.443770065,0.633924414
B_0959,I_049,C_14,0.754993043,25.52619021,75.69952283,0.235710681,0.799730475,0.78077012,0.213280016,3.803820257,0.933262037
B_0502,I_060,C_20,0.380544738,37.73038035,81.24642996,0.7,0.942774412,0.833162915,0.334942619,4.091493377,0.484747772
B_0740,I_030,C_10,0.866726126,25.02361691,78.5110685,0.174743817,0.892607434,0.945085833,0.268545182,4.540004671,0.978368794
B_1850,I_114,C_03,0.758526541,30.47721271,78.99254974,0.24997817,0.847613913,0.61411264,0.367823985,4.804298008,0.761920898
B_0869,I_045,C_02,0.519038188,30.74743639,61.40902002,0.418213844,0.682748211,0.75322747,0.162215747,4.435884741,0.594706699
B_0732,I_012,C_07,0.562777879,18.65506988,68.11606277,0.377465598,0.664213366,0.823549555,0.205614464,3.81067924,0.754799934
B_0540,I_060,C_01,0.748071372,40,74.91165202,0.309892055,0.585186019,0.638825899,0.183443367,4.113211908,0.6987614
B_1202,I_111,C_21,0.623090348,31.58020794,71.66528522,0.385053355,0.584152151,0.897300275,0.311365097,3.957187534,0.727184864
B_0698,I_115,C_16,0.660311398,16.13229571,79.36871188,0.282996027,0.926347625,1,0.094273364,4.320467602,0.625272707
B_1393,I_104,C_01,0.490726281,32.65237166,70.01998523,0.466360821,0.855997318,0.795448782,0.293941307,3.885050529,0.951845001
B_1377,I_032,C_19,0.40931958,32.67377457,78.64035383,0.539577235,0.889477055,0.553253381,0.275475866,4.049108863,0.771794594
B_1146,I_099,C_11,0.597765543,28.49424783,77.55639314,0.387404622,0.805104842,0.558574171,0.331164267,3.708838399,0.893687746
B_1032,I_079,C_03,0.64712513,28.4836227,64.93202095,0.322416,0.738740902,0.652713138,0.130011439,4.32290951,0.746814702
B_0373,I_038,C_09,0.3,20.82602389,56.21463363,0.7,0.675551679,0.831855299,0.25205973,4.753745137,0.441821079
B_0668,I_061,C_03,0.374882589,21.65505267,80.63717371,0.7,0.745401931,0.668329747,0.184694011,4.693965412,0.75158878
B_1526,I_047,C_10,0.59010155,24.78283644,66.34151085,0.489456503,0.422826408,0.786145922,0.18477716,4.130632649,0.869853268
B_0358,I_019,C_18,0.528487509,14.66734797,78.85925043,0.47412644,0.659742331,0.804246642,0.202877061,3.411811751,0.628042406
B_0968,I_049,C_21,0.609617938,32.0872965,92.01506195,0.417833658,0.822629978,0.687692093,0.11325941,4.559906286,0.73560959
B_0784,I_039,C_10,0.611385487,25.15920947,74.19733488,0.374991464,0.465484721,1,0.223799668,3.985956039,0.780915567
B_0736,I_023,C_13,0.476210274,25.05105001,64.38758725,0.605984562,0.689018132,0.557499873,0.159857932,3.590657518,0.806930974
B_1036,I_066,C_19,0.626829609,26.56602095,88.67252623,0.421561911,0.858816894,0.64705236,0.408439848,4.904274883,0.714171768
B_0971,I_098,C_02,0.593360702,32.1027293,81.05026945,0.432682638,0.933436652,0.816307101,0.242128757,3.987052176,0.531360987
B_1525,I_021,C_04,0.593596212,30.9905631,90.38150494,0.375062631,0.732330395,0.78496834,0.243294431,4.348913234,0.491314973
B_1487,I_100,C_18,0.418995237,29.21690616,77.84156619,0.675025406,0.900384187,0.782288886,0.239489927,4.326310696,0.769624469
B_1524,I_015,C_21,0.690284683,27.05003252,61.64950681,0.306194212,1,0.973164856,0.283319522,4.221185888,0.724866231
B_1491,I_120,C_15,0.545608394,22.42959291,81.41771507,0.498276675,0.707741925,0.84398756,0.114477827,4.839059879,0.634621273
B_1643,I_065,C_01,0.595491912,22.19124969,75.3497973,0.332034078,0.668310126,0.487063127,0.253149922,4.148768956,0.613753319
B_1253,I_095,C_18,0.3,20.10872541,85.75585801,0.7,0.787258784,0.69301689,0.197000014,3.561055158,0.687269765
B_1694,I_001,C_09,0.587009735,31.69437209,78.96171038,0.473129177,0.633623329,0.699864443,0.1590467,3.814765678,0.526254838
B_1750,I_037,C_21,0.881817374,25.80441333,88.53885232,0.177047604,1,0.774949466,0.36931102,4.968237689,1
B_1237,I_075,C_13,0.3,15.43317221,76.39343887,0.672941147,1,0.547684174,0.126879891,3.977704196,0.687549229
B_0886,I_049,C_12,0.612172943,36.62006413,90.84595058,0.391339252,0.699120753,0.580954892,0.245830168,4.786742427,0.386702635
B_0080,I_078,C_24,0.521803256,24.24100384,67.17861941,0.379490175,0.63427782,0.676551217,0.27961093,4.516275753,0.757783629
B_1173,I_018,C_06,0.846330551,34.53028285,100,0.113237191,1,0.848314989,0.267806275,4.805035998,0.932980045
B_0815,I_083,C_18,0.349473878,22.00926683,64.1865075,0.642768658,0.878879958,0.766287083,0.342437924,3.998161001,0.711278935
B_1286,I_020,C_05,0.763499752,26.6012526,76.93319238,0.225605413,0.944621813,0.850305536,0.126679482,3.707254127,0.967669507
B_0672,I_012,C_02,0.582861791,27.06830673,90.45720249,0.392387206,0.626748216,0.994248904,0.306905122,3.984795991,0.803816757
B_1532,I_057,C_17,0.541711462,24.37265622,82.84874445,0.473239411,0.938840656,0.740641008,0.353763007,4.356704369,0.780243799
B_0058,I_021,C_20,0.783367428,25.45168873,75.81670801,0.209700054,1,0.593736312,0.392111436,3.731477394,0.82245362
B_0134,I_063,C_10,0.550320519,12.19797314,75.80764875,0.562149992,0.610777496,0.381021661,0.102076591,4.204466346,0.596409406
B_1141,I_026,C_08,0.624035914,30.79681607,85.6840781,0.469310633,0.753376808,0.707935785,0.349011344,4.617703943,0.713262574
B_0934,I_029,C_03,0.636894898,17.43874986,69.79065955,0.309107265,0.617718524,0.887094301,0.331333474,4.377607835,0.609218396
B_1685,I_085,C_06,0.659240082,14.49335208,71.50532313,0.343987839,1,1,0.206938928,3.62634188,0.702912274
B_0824,I_089,C_24,0.3,25.32910702,76.91329413,0.7,0.902497657,0.655283856,0.273601048,4.360396146,0.387042421
B_1215,I_101,C_14,0.3,26.74819726,77.40767904,0.7,0.699164864,0.917925873,0.16171057,3.74448938,0.698725837
B_0505,I_036,C_12,0.433738303,22.77492677,76.12684896,0.554228119,0.496427396,0.844187156,0,3.827569767,0.70417952
B_1775,I_040,C_08,0.713609417,29.09659684,72.82862405,0.268963184,0.807382823,0.670567208,0.32061667,4.103108817,0.608702274
B_0348,I_001,C_17,0.582527427,25.3945323,66.88130747,0.422807678,0.592674882,0.672220737,0.079038913,3.526485,0.944064134
B_0387,I_035,C_23,0.74469773,28.89442973,73.3016819,0.312181321,0.809698777,0.655908755,0.223900771,4.284944471,0.647529948
B_1025,I_094,C_18,0.449553089,26.91891061,82.06087307,0.532123248,0.924482075,0.47055065,0.205308533,4.183573485,0.938387782
B_0895,I_016,C_23,0.587049998,28.90757211,83.70932809,0.454642387,0.676406567,0.642328232,0.339078668,4.1400759,0.894226596
B_0829,I_031,C_10,0.755606118,27.82063003,65.78208721,0.265721301,0.726279516,0.749464989,0.26757718,4.488041428,0.543813791
B_1893,I_105,C_12,0.879308326,32.52128836,78.59033611,0.141556271,0.901831017,0.852109916,0.289173325,4.720288938,0.830418572
B_0476,I_032,C_25,0.625162117,23.25437601,77.82902576,0.384163274,0.537240864,0.708318206,0.243698305,4.097554044,0.914378186
B_1471,I_046,C_10,0.576859168,26.83217459,87.86512805,0.463710836,1,0.738920473,0.246023751,3.25860286,0.90906766
B_1448,I_076,C_09,0.545038747,17.428797,62.57577654,0.539166622,1,0.741120244,0.214554071,3.684306162,0.478693109
B_1582,I_063,C_15,0.522322266,30.52312504,81.87628711,0.462572648,0.739995,1,0.052814051,3.674414164,0.917259504
B_0653,I_024,C_01,0.707873906,24.86067968,67.35062937,0.365397315,0.745239998,0.635005062,0.340144046,4.431923499,1
B_0173,I_090,C_02,0.562899046,29.42164031,87.76012322,0.455783288,0.831343729,0.958092348,0.268429432,4.19546531,0.770539998
B_1150,I_056,C_24,0.643078847,30.44827781,91.14330474,0.359654383,0.602962481,0.485927907,0.214745858,5,0.506750733
B_0039,I_059,C_13,0.477331714,30.09226399,77.98869832,0.455241413,0.712276458,0.853484126,0.200927097,3.434831665,0.844136283
B_0714,I_101,C_04,0.514353534,29.62086336,63.04546405,0.397926713,0.455991401,0.440905446,0.322456738,3.932645901,0.894613565
B_0091,I_054,C_25,0.687283939,28.9410805,60.40156366,0.307281815,0.949576454,0.978644058,0.437914235,4.57708669,0.744128076
B_1937,I_098,C_21,0.602314851,31.4845905,63.06410095,0.382731343,0.890118687,0.779031057,0.171253482,4.795033261,0.673868963
B_1206,I_034,C_10,0.661928573,20.17940973,83.04225607,0.368861094,0.68252033,0.671183563,0.359677721,4.46343803,0.611081072
B_0876,I_075,C_05,0.3,19.01454149,83.4632486,0.652718419,0.655664124,0.664749376,0.305532968,3.014004045,0.685983557
B_1352,I_011,C_04,0.659632742,27.92948335,77.94887559,0.308422193,0.737666647,0.917570859,0.218148658,4.464763742,0.859467497
B_1890,I_015,C_13,0.76858672,28.15941289,69.04374527,0.310821893,0.965029439,1,0.33920761,5,0.861606023
B_1094,I_104,C_21,0.395687415,16.2922885,79.53144049,0.580471746,0.91485847,0.59746437,0.254656667,4.163772108,0.878378465
B_1156,I_078,C_21,0.622793531,20.55778362,95.33673357,0.405469255,0.470246275,0.804542052,0.204876974,3.960220395,0.662868396
B_1782,I_045,C_08,0.426576744,20.4035288,86.96390393,0.559625843,0.925151116,0.960877235,0.115143948,3.586661479,0.873406628
B_1959,I_042,C_19,0.815189186,31.31138556,75.97684251,0.233251205,0.733390571,0.727024977,0.185115905,3.927935781,0.471420092
B_0500,I_024,C_01,0.65945551,31.62395316,69.17205641,0.419773753,0.797448704,1,0.134023608,4.480460175,0.671226765
B_0339,I_099,C_06,0.556985507,26.50588194,72.02957084,0.400842439,0.748217404,0.913178932,0.323224191,3.98707569,1
B_1189,I_090,C_09,0.636670428,26.57055365,87.18918589,0.357041456,0.654504716,0.700584392,0.085186416,4.224459316,0.597907302
B_0029,I_060,C_02,0.845253462,26.19725679,69.65996845,0.175573271,0.711459029,0.351734832,0.344859356,4.130256747,0.771014469
B_1218,I_026,C_22,0.653364691,22.5494282,72.92850058,0.454010213,0.615555179,0.701057739,0.176095311,3.448928622,0.6502237
B_1400,I_067,C_15,0.5807304,29.3375419,64.06685476,0.379300289,0.881664415,0.578737555,0.306821252,3.48064584,0.945499928
B_1821,I_111,C_21,0.639616968,29.28427073,84.50363338,0.343998003,0.693134531,0.759173081,0.153128184,4.126763068,0.781716141
B_0946,I_056,C_05,0.636770264,25.30206145,95.48888923,0.428359627,0.649246503,0.933536988,0.27772356,4.154642831,0.839825768
B_0170,I_003,C_07,0.634816092,28.60000421,74.96244388,0.339265541,0.80432641,0.896157339,0.130070677,4.139968456,0.662326878
B_1405,I_064,C_07,0.54672806,22.14745909,75.57515857,0.482902129,0.889826593,0.692989108,0.201540833,4.442070039,0.903492798
B_1198,I_067,C_08,0.395858087,24.46026979,67.10143856,0.623014499,0.651080789,0.584738287,0.255374893,4.213006869,0.650392237
B_1254,I_006,C_02,0.436643329,26.73484112,77.1175129,0.523791497,0.708308205,0.909335674,0.213801622,5,0.863200556
B_1614,I_092,C_24,0.780852606,24.19646428,77.08303595,0.176722197,0.891518699,0.65908531,0.179181497,4.208686843,0.734709544
B_0913,I_008,C_01,0.715923523,25.95227252,69.13200898,0.238836247,0.757367532,0.652224184,0.322682464,4.612654364,0.998225966
B_0492,I_039,C_03,0.433299252,32.71743988,77.34236572,0.519495793,0.53224865,0.969848945,0.225749182,4.235546069,0.693762154
B_0954,I_118,C_18,0.830422239,27.54307007,97.47244877,0.221027923,0.810151364,0.903253481,0.209100386,4.579687402,0.671905346
B_1098,I_067,C_16,0.323222195,19.5948901,78.06040834,0.628813967,0.827144032,0.496469962,0.07903153,3.367286395,0.66990957
B_1033,I_101,C_21,0.443787064,32.70505292,84.03146121,0.573903445,0.8640081,0.546146376,0.15917256,3.833288385,0.76931916
B_0588,I_096,C_18,0.558865643,23.3240451,49.88096737,0.509205991,0.875191318,0.892518462,0.463465074,4.42759602,0.498217485
B_0751,I_049,C_24,0.65810688,33.34201065,76.83266719,0.345335748,0.740026059,0.763283364,0.291387639,4.643413241,0.785112136
B_0658,I_092,C_06,0.473087243,30.33193305,73.88341594,0.570439354,0.819801114,0.465322929,0.216185136,3.813673537,0.85907203
B_0235,I_003,C_05,0.686303126,38.85356079,83.56436726,0.283201359,0.526230507,0.766253963,0.231769144,3.555687574,0.921545769
B_0733,I_113,C_12,0.536389471,12.04895818,69.14872787,0.488594445,0.818220671,0.659427672,0.268756386,4.157387293,0.61727808
B_1989,I_010,C_18,0.98,38.14971607,86.15163327,0.02,0.944459745,0.923803997,0.294456443,4.197681907,0.967876995
B_1633,I_034,C_07,0.763801862,24.63168281,87.26918675,0.280645981,0.404812445,0.630037809,0.316191785,4.123355515,0.597125903
B_1157,I_088,C_08,0.48446799,30.39448377,86.08468549,0.508233239,0.824433216,0.684064184,0.169526332,4.316855907,0.925582111
B_1470,I_090,C_22,0.644746166,19.55990292,72.97334321,0.325572567,0.771570616,0.669386298,0.305856263,5,0.787786152
B_1425,I_086,C_10,0.417271277,20.19427009,65.39345207,0.609645387,0.887191885,0.774141879,0.268917947,4.054253933,0.729285321
B_1628,I_032,C_10,0.358244329,25.59202848,69.77439961,0.657356197,0.636568395,0.534464727,0.147544796,4.230541261,0.697477528
B_0935,I_013,C_20,0.721982814,28.66908918,99.69153489,0.272965628,0.946030826,0.869821618,0.221624908,4.297566727,0.937910453
B_1210,I_113,C_18,0.474154461,20.14745757,76.99158134,0.525920198,0.565168331,0.727210545,0.080937001,3.844933669,0.467346945
B_1066,I_010,C_21,0.920928926,35.79539149,90.80942077,0.049711177,0.975339789,1,0.44543032,4.409232693,0.782336962
B_0109,I_040,C_18,0.680970517,27.28054198,77.95615926,0.319900449,0.808205683,1,0.297927137,4.547296854,0.714970183
B_1543,I_002,C_14,0.651535501,25.38743985,100,0.370322969,0.624975765,1,0.461540081,4.258722474,0.919284696
B_0569,I_063,C_10,0.30675061,27.33336883,65.6635219,0.677591217,0.729193145,0.895556964,0.189124635,3.73157089,1
B_1168,I_023,C_05,0.50822261,27.59724524,67.25595157,0.550748021,0.700177248,0.807480925,0.308627206,4.153803495,0.673904211
B_1175,I_099,C_16,0.625521028,24.93253742,78.73305506,0.327820224,0.761911049,0.963579657,0.291986685,3.950275292,0.724466076
B_0891,I_117,C_20,0.805114816,30.72525631,85.34127994,0.203273841,0.904814232,0.791949274,0.274997814,4.422493591,0.766151825
B_0948,I_114,C_10,0.792818021,27.02356565,77.71108408,0.167869293,0.735031537,0.638483501,0.496386096,4.861268576,0.68087936
B_1049,I_091,C_20,0.98,40,82.49739733,0.02,0.878593147,0.876057353,0.463430687,4.733420757,0.758629219
B_1353,I_105,C_14,0.98,32.33365093,100,0.050486449,0.589960182,0.773550236,0.176940244,4.395989157,0.933466901
B_1778,I_109,C_14,0.596474919,31.97445566,73.38359159,0.402371056,0.837636517,0.921556719,0.199847601,3.290190116,0.941531355
B_1447,I_068,C_06,0.517883609,14.41451219,75.15031352,0.540211633,0.872273694,0.669788216,0.229686234,4.156534973,0.671140914
B_0885,I_105,C_16,0.881087064,32.36940318,91.89259213,0.160405832,1,0.810097271,0.349044507,5,1
B_1673,I_054,C_03,0.649420722,26.50520421,77.47267169,0.323619104,0.974242971,0.743293348,0.205080736,4.599649702,0.53583925
B_0851,I_039,C_21,0.577451586,23.2139953,93.77648743,0.371189766,0.647861769,0.786819018,0.265463975,4.484115187,0.572252779
B_0735,I_013,C_07,0.823116566,32.14219212,81.28774288,0.182682342,0.826510383,0.860480649,0.27493841,4.715566767,0.798490186
B_0718,I_099,C_14,0.776292393,24.46485825,73.15756825,0.266163271,0.810798574,0.958472033,0.258874959,4.16894244,0.695644976
B_0455,I_099,C_12,0.604167012,40,73.34588033,0.529893065,0.962567481,1,0.299396349,4.488258627,1
B_0265,I_113,C_07,0.483414696,18.93494221,75.9971295,0.445175757,0.679829288,0.777015574,0.143461062,4.049537802,0.454393074
B_0076,I_044,C_05,0.463115719,10.69460797,65.28699365,0.444976859,0.755377193,0.7306594,0.351965365,3.497562682,0.488226444
B_1658,I_111,C_14,0.805125563,24.32209478,85.15177943,0.249922206,0.626781273,0.913895857,0.285410676,3.867246625,0.813546092
B_0445,I_006,C_08,0.358482116,18.47116528,76.14717289,0.619783198,0.645888476,0.813475314,0.274118301,3.751923248,0.632295243
B_0396,I_021,C_12,0.869096388,22.07255105,93.94598226,0.087449832,0.915412575,0.799688776,0.188799188,4.524931688,1
B_0177,I_027,C_04,0.670282352,29.27210918,63.44573336,0.369609207,0.715602291,0.546879365,0.228920373,4.426447128,0.580373465
B_1043,I_038,C_07,0.43670372,26.80612705,70.70245287,0.485785241,0.86333547,0.68749264,0.2577938,3.693503821,0.915514914
B_1736,I_025,C_20,0.73646581,28.88706798,73.18448048,0.267869647,0.895518974,0.474687698,0.237960658,4.60831424,0.905652157
B_1402,I_051,C_15,0.566750512,29.01468928,74.36135636,0.447884979,0.842801566,0.810197611,0.256547159,4.199536032,1
B_1381,I_023,C_23,0.546505859,37.30465332,87.66512333,0.497992183,0.673032631,0.624852486,0.29478211,4.140617206,0.8336416
B_0596,I_016,C_08,0.654186983,27.9125141,85.04917758,0.302733347,0.984178651,0.970778461,0.142795178,4.389019443,0.676602439
B_0062,I_004,C_18,0.431056353,23.26354792,68.3738121,0.556308055,0.880152167,0.748872295,0.23824337,3.571845901,0.701864037
B_1297,I_100,C_21,0.528244906,27.21395066,77.34640135,0.444530276,0.587738092,0.828573868,0.321047233,4.241203887,0.809823139
B_0873,I_080,C_22,0.520660297,25.22287605,71.92909855,0.392624809,0.628215394,0.950667485,0.367665032,4.00098132,0.767992052
B_1490,I_005,C_06,0.86611054,35.56719601,89.97408535,0.103963524,0.894124209,1,0.203675972,4.223684938,0.861412049
B_1879,I_081,C_19,0.367443319,28.30645298,73.32308017,0.532505957,0.816695063,0.884115314,0.350652754,4.105445402,0.650463744
B_0279,I_097,C_20,0.726943712,31.86775332,90.328756,0.303572003,0.933847759,0.811638147,0.295158239,4.016333605,0.854968719
B_0037,I_049,C_21,0.755074603,24.69415818,83.22711188,0.23197617,0.907234402,1,0.271140994,4.080353325,0.981753709
B_1976,I_116,C_13,0.518711715,31.06377771,69.32877698,0.63345476,0.808908869,0.434180827,0.395741243,4.062645548,0.389957829
B_0663,I_012,C_14,0.583971751,26.39565877,69.53819078,0.321426384,0.620916155,0.693357758,0.359977531,4.759605287,0.633630637
B_1954,I_013,C_09,0.774107762,30.23311726,89.64502468,0.207101961,1,0.839474397,0.234784787,5,0.819767925
B_1445,I_029,C_25,0.306367853,31.43302102,68.71595649,0.690123466,0.777081563,0.983352049,0.182238326,4.082141484,0.427420179
